,review_id,review,rating,review_title,date_time,app_name,country,app_market_place,predicted_sentiment,video,like,bug,photo,theme,bias,version,font,screen_smoothess,conversation,user_support,hotspot,connection,search_function,advertisement,voting_function,voice/video_call,notification,scam,post,media,tracking_algorithm,account,entertainment,security,dating,dislike,audio,storage,sticker,battery,game
6547,2622,"The only thing I did to my account is that I randomly like photos and videos of random users with awesome feed and contents because if I did it, they will also reciprocate liking our posts/contents.",1,Problems of Instagram Security Feature,29/10/2019 10:16,Instagram,Philippines,Apple App Store,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6548,2622,That’s how I engage to fellow users and not using 3rd party apps!,1,Problems of Instagram Security Feature,29/10/2019 10:16,Instagram,Philippines,Apple App Store,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6549,2622,INSTAGRAM system is a garbage because it maliciously tagged it thaf I use 3rd party app!,1,Problems of Instagram Security Feature,29/10/2019 10:16,Instagram,Philippines,Apple App Store,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6550,2622,Please do something.,1,Problems of Instagram Security Feature,29/10/2019 10:16,Instagram,Philippines,Apple App Store,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6551,2622,I can’t live without using my ig for 7 days!,1,Problems of Instagram Security Feature,29/10/2019 10:16,Instagram,Philippines,Apple App Store,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6552,2623,"I saw a tiktok video about how Instagram now allows you to hide likes and I saw alot of people being able to hide their like counts on Instagram in your app like my sister I checked her account on Instagram and she can hide likes but why is it that mine cant I came here to check if I have anything to update but I dont there isnt an option that says ""hide likes"" on my post settings which is really unfair since only SOME people get to have that option I hope you guys make it an ALL PEOPLE update where everyone gets to hide their likes thank you i will be waiting for this update PLS PLS PLS DO",5,I CANT HIDE MY LIKES,25/8/2021 21:57,Instagram,Philippines,Apple App Store,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6553,2624,"I find the all around functions very flexible, easy identifiers when posting from a different account.",4,Classic and just great.,27/7/2020 18:08,Instagram,Philippines,Apple App Store,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6554,2624,"But if I’m taking a photo or video, the user photo is right there and I can tell right away.",4,Classic and just great.,27/7/2020 18:08,Instagram,Philippines,Apple App Store,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6555,2624,It would be nice to be able to schedule posts within the app.,4,Classic and just great.,27/7/2020 18:08,Instagram,Philippines,Apple App Store,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6556,2624,The pop-up notifs are the only downside for me.,4,Classic and just great.,27/7/2020 18:08,Instagram,Philippines,Apple App Store,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6557,2624,"Overall, smooth functions.",4,Classic and just great.,27/7/2020 18:08,Instagram,Philippines,Apple App Store,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6558,2624,Don’t change them too much with upgrades.,4,Classic and just great.,27/7/2020 18:08,Instagram,Philippines,Apple App Store,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6559,2624,It might be difficult to get used to.,4,Classic and just great.,27/7/2020 18:08,Instagram,Philippines,Apple App Store,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6560,2625,I'm fairly active on here posting for our little business and I only want organic followers but it's very difficult on instagram to get followers an it feels like I am shadow blocked from reaching more people because we don't use your promotions service which we can't afford now.,3,Little followers,21/10/2018 3:35,Instagram,Philippines,Apple App Store,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6561,2625,And I get new followers then the next day their gone back and forth this happens.,3,Little followers,21/10/2018 3:35,Instagram,Philippines,Apple App Store,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6562,2625,Thank you,3,Little followers,21/10/2018 3:35,Instagram,Philippines,Apple App Store,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6563,2626,Instagram is my most fave and used app in my phone.,3,Instagram What Happened?,31/3/2018 1:36,Instagram,Philippines,Apple App Store,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6564,2626,I could never live without it.,3,Instagram What Happened?,31/3/2018 1:36,Instagram,Philippines,Apple App Store,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6565,2626,"I might rate this with 5 stars, or 10 or 100 if so, because I truly love it.",3,Instagram What Happened?,31/3/2018 1:36,Instagram,Philippines,Apple App Store,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6566,2626,"BUT... Just this past few days, I noticed that in my IG Story, the stop-motion selection was gone.",3,Instagram What Happened?,31/3/2018 1:36,Instagram,Philippines,Apple App Store,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6567,2626,Among the selections in the IG Story it is something that I really like.,3,Instagram What Happened?,31/3/2018 1:36,Instagram,Philippines,Apple App Store,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6568,2626,"But, I didn't mind.",3,Instagram What Happened?,31/3/2018 1:36,Instagram,Philippines,Apple App Store,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6569,2626,"And now, the FONTS, my god.",3,Instagram What Happened?,31/3/2018 1:36,Instagram,Philippines,Apple App Store,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6570,2626,"The reason why I always use IG Story because of its different fonts, and just this morning, my FONTS were gone.",3,Instagram What Happened?,31/3/2018 1:36,Instagram,Philippines,Apple App Store,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6571,2626,Even the TYPE selection was also GONE.,3,Instagram What Happened?,31/3/2018 1:36,Instagram,Philippines,Apple App Store,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6572,2626,"I already updated it, but it didn't came back.",3,Instagram What Happened?,31/3/2018 1:36,Instagram,Philippines,Apple App Store,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6573,2626,Please do something about this.,3,Instagram What Happened?,31/3/2018 1:36,Instagram,Philippines,Apple App Store,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6574,2626,I'm begging.,3,Instagram What Happened?,31/3/2018 1:36,Instagram,Philippines,Apple App Store,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6575,2626,"My heart is so broken right now, I just love instagram so much that.",3,Instagram What Happened?,31/3/2018 1:36,Instagram,Philippines,Apple App Store,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6576,2626,Please don't make me hate it Instagram.,3,Instagram What Happened?,31/3/2018 1:36,Instagram,Philippines,Apple App Store,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6577,2626,Please please do something ASAP.,3,Instagram What Happened?,31/3/2018 1:36,Instagram,Philippines,Apple App Store,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6578,2626,Give me feedback about this.,3,Instagram What Happened?,31/3/2018 1:36,Instagram,Philippines,Apple App Store,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6579,2627,"IG was one of the go to apps people turned to and has been on since the start, for some even before the pandemic.",5,IG for the Modern Mom,10/7/2021 6:56,Instagram,Philippines,Apple App Store,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6580,2627,"The modern mom, wife, entrepreneur woman has been given this wonderful tool to use for all her work, entertainment, news, and most especially to establish connections, reconnect, or keep the connections we hold dear to our hearts.",5,IG for the Modern Mom,10/7/2021 6:56,Instagram,Philippines,Apple App Store,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
6581,2627,Fantastic!,5,IG for the Modern Mom,10/7/2021 6:56,Instagram,Philippines,Apple App Store,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6582,2627,Cheers to more years with IG 🥂,5,IG for the Modern Mom,10/7/2021 6:56,Instagram,Philippines,Apple App Store,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6583,2628,"Unfortunately, Instagram cannot help you if you have deep problems like being hacked, or technical errors.",1,No/ Worst customer support,6/10/2020 17:06,Instagram,Philippines,Apple App Store,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6584,2628,"One of the accounts I handled got hacked, and they kept on asking about thousand infos like a decade ago before they actually help you with the account.",1,No/ Worst customer support,6/10/2020 17:06,Instagram,Philippines,Apple App Store,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6585,2628,"In the end, they didn’t help at all.",1,No/ Worst customer support,6/10/2020 17:06,Instagram,Philippines,Apple App Store,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6586,2628,It took a month for us to asked passwords from the past social media managers.,1,No/ Worst customer support,6/10/2020 17:06,Instagram,Philippines,Apple App Store,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
6587,2628,They have no other avenues for them to check if you are the legitimate owner of the account especially business profiles.,1,No/ Worst customer support,6/10/2020 17:06,Instagram,Philippines,Apple App Store,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6588,2628,"Same with technical problems, email support just don’t reply after you ask help where you can course it through.",1,No/ Worst customer support,6/10/2020 17:06,Instagram,Philippines,Apple App Store,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6589,2628,"Too bad, I used to enjoy this app before, know, now it’s just dissapointing and horrible if my account will have a problem.",1,No/ Worst customer support,6/10/2020 17:06,Instagram,Philippines,Apple App Store,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
6590,2629,I love how we can now store our stories and keep it as highlights on our profiles.,4,Story highlights (👍🏻👍🏻 & update suggestion),9/4/2019 14:22,Instagram,Philippines,Apple App Store,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6591,2629,It made me love sharing stories/photos on instagram more.,4,Story highlights (👍🏻👍🏻 & update suggestion),9/4/2019 14:22,Instagram,Philippines,Apple App Store,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
6592,2629,It’s just sad how our previous stories before the highlights update happened were nowhere to be found.,4,Story highlights (👍🏻👍🏻 & update suggestion),9/4/2019 14:22,Instagram,Philippines,Apple App Store,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6593,2629,Thank you hope this gets heard.,4,Story highlights (👍🏻👍🏻 & update suggestion),9/4/2019 14:22,Instagram,Philippines,Apple App Store,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6594,2630,it’s been a while since i’ve used instagram and I never had problems with using it until now.,5,please fix,23/6/2020 4:01,Instagram,Philippines,Apple App Store,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6595,2630,"every time I want to check my profile/feed, the screen turns completely blank.",5,please fix,23/6/2020 4:01,Instagram,Philippines,Apple App Store,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6596,2630,I can’t even go back to the recent page I went and would end up exiting the app and deleting it from the recent apps opened.,5,please fix,23/6/2020 4:01,Instagram,Philippines,Apple App Store,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6597,2630,"even if I do the same thing over and over again (deleting it from the recent apps opened), whenever I switch to my feed/profile, the page would still appear blank.",5,please fix,23/6/2020 4:01,Instagram,Philippines,Apple App Store,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6598,2630,please fix this as soon as possible.,5,please fix,23/6/2020 4:01,Instagram,Philippines,Apple App Store,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6599,2630,thank you.,5,please fix,23/6/2020 4:01,Instagram,Philippines,Apple App Store,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6600,2631,I only rated in one star.,1,Weak App,16/8/2020 23:49,Instagram,Philippines,Apple App Store,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6601,2631,I sent them this message but they are not responsive.,1,Weak App,16/8/2020 23:49,Instagram,Philippines,Apple App Store,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6602,2631,"So, my concern is, there’s an account I am not familiar with who followed me just recently, then I was alarmed just by looking at the notifications that I followed him/her which I didn’t do!",1,Weak App,16/8/2020 23:49,Instagram,Philippines,Apple App Store,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6603,2631,Like I automatically followed the account back without my permission and or knowledge.,1,Weak App,16/8/2020 23:49,Instagram,Philippines,Apple App Store,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6604,2631,Am I being hacked or something?,1,Weak App,16/8/2020 23:49,Instagram,Philippines,Apple App Store,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6605,2631,"If I am hacked, it would be very possible since I did not share my password with anyone.",1,Weak App,16/8/2020 23:49,Instagram,Philippines,Apple App Store,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
6606,2631,"Lastly, I have input my current/active phone number and e-mail.",1,Weak App,16/8/2020 23:49,Instagram,Philippines,Apple App Store,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6607,2631,This really worries me a lot.,1,Weak App,16/8/2020 23:49,Instagram,Philippines,Apple App Store,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6608,2631,I will be patiently waiting for your response.,1,Weak App,16/8/2020 23:49,Instagram,Philippines,Apple App Store,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6609,2631,Thank you.” I have a problem and they were not able to help me.,1,Weak App,16/8/2020 23:49,Instagram,Philippines,Apple App Store,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6610,2631,I might uninstall this permanently.,1,Weak App,16/8/2020 23:49,Instagram,Philippines,Apple App Store,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6611,2632,I had an account for so many years I barely post but im very active using mostly online shopping talking to family and friends but just this month suddenly they disabled my account accusing me if violating their rules i never posted any of it yet they disabled right away I tried to retrieve buy I found out the number was already change.,5,Disabled,19/12/2021 20:30,Instagram,Philippines,Apple App Store,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6612,2632,The help desk is useless.,5,Disabled,19/12/2021 20:30,Instagram,Philippines,Apple App Store,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
6613,2632,So i made another new account but with just two pictures but then they restrict me of sending msg i don’t understand what ig it trying to even i saw nude pictures uploaded yet the allowed… so disappointing,5,Disabled,19/12/2021 20:30,Instagram,Philippines,Apple App Store,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6614,2633,"I’ve been loving instagram especially with my business, but as I grow my account I find it hard to organise my messages because of the reaction notifications on stories.",5,Suggestion with notifications,25/7/2020 3:46,Instagram,Philippines,Apple App Store,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6615,2634,Please bring back your thing that we can repost another story when we are tagged even if the person is on private.,5,Sharing story even if you’re on private mode. update crashes.,18/10/2019 13:30,Instagram,Philippines,Apple App Store,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6616,2634,I really find that just perfect the last time.,5,Sharing story even if you’re on private mode. update crashes.,18/10/2019 13:30,Instagram,Philippines,Apple App Store,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6617,2634,Hopefully you can bring that back.,5,Sharing story even if you’re on private mode. update crashes.,18/10/2019 13:30,Instagram,Philippines,Apple App Store,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6618,2634,Thank you!,5,Sharing story even if you’re on private mode. update crashes.,18/10/2019 13:30,Instagram,Philippines,Apple App Store,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6619,2634,it always crashes i had to reinstall the whole app again just so i can use it again.,5,Sharing story even if you’re on private mode. update crashes.,18/10/2019 13:30,Instagram,Philippines,Apple App Store,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6620,2634,pls fix that.,5,Sharing story even if you’re on private mode. update crashes.,18/10/2019 13:30,Instagram,Philippines,Apple App Store,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6621,2634,it keeps on crashing on me,5,Sharing story even if you’re on private mode. update crashes.,18/10/2019 13:30,Instagram,Philippines,Apple App Store,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6622,2635,Im really looking forward that you will let the original photos' size be.,4,ORIGINAL PHOTOS SIZE,28/12/2020 17:17,Instagram,Philippines,Apple App Store,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6623,2635,Every time i wanna upload pictures of mine no matter how many times i pinch in the photo....omg I can't upload the whole picture.,4,ORIGINAL PHOTOS SIZE,28/12/2020 17:17,Instagram,Philippines,Apple App Store,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6624,2635,"Even fixing it to adjust section nah, there were only certain sizes available.",4,ORIGINAL PHOTOS SIZE,28/12/2020 17:17,Instagram,Philippines,Apple App Store,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6625,2635,I always tried to use another app just to add a background so that I can upload it without letting the whole picture (even an inch) cropped.,4,ORIGINAL PHOTOS SIZE,28/12/2020 17:17,Instagram,Philippines,Apple App Store,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6626,2635,"BUT as I upload it, the photo's quality was not like the original, ofcourse because its already edited.",4,ORIGINAL PHOTOS SIZE,28/12/2020 17:17,Instagram,Philippines,Apple App Store,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6627,2635,I hope you can do something about it.,4,ORIGINAL PHOTOS SIZE,28/12/2020 17:17,Instagram,Philippines,Apple App Store,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6628,2635,PLEASE hear me out.,4,ORIGINAL PHOTOS SIZE,28/12/2020 17:17,Instagram,Philippines,Apple App Store,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
6629,2635,Godbless,4,ORIGINAL PHOTOS SIZE,28/12/2020 17:17,Instagram,Philippines,Apple App Store,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6630,2636,"For an app that intends their users to be constantly engaged in the platform, my simple behavior of watching Reels for a good amount of time and forwarding some that I find interesting to friends in quite a slow pace I would say (compared to an actual bot) mightve gotten me deactivated.",1,Randomly booted out and deactivated,1/3/2022 21:52,Instagram,Philippines,Apple App Store,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6631,2636,And this got me banned?,1,Randomly booted out and deactivated,1/3/2022 21:52,Instagram,Philippines,Apple App Store,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6632,2636,"After I requested for a review (as you recommended), you send me AN EMAIL IN CHINESE, when I don’t speak the language, nor am I from a Chinese speaking country.",1,Randomly booted out and deactivated,1/3/2022 21:52,Instagram,Philippines,Apple App Store,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6633,2636,"I do not understand  why I get bothered by spam bots which I report repeatedly, but you deactivate the account of a person who hasn’t done much on Instagram tbh except consume content.",1,Randomly booted out and deactivated,1/3/2022 21:52,Instagram,Philippines,Apple App Store,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6634,2636,"Even for people with safe behavior, you no longer seem like a safe place.",1,Randomly booted out and deactivated,1/3/2022 21:52,Instagram,Philippines,Apple App Store,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6635,2636,Why do I even bother.,1,Randomly booted out and deactivated,1/3/2022 21:52,Instagram,Philippines,Apple App Store,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6636,2637,"This app is great and all that but I was just wondering why whenever I try to take a video on my Instagram stories, the background audio seems to be distorted?",3,Its great but,3/11/2018 13:59,Instagram,Philippines,Apple App Store,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
6637,2637,Like it's all muffled and under water.,3,Its great but,3/11/2018 13:59,Instagram,Philippines,Apple App Store,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6638,2637,"I can't properly shoot a video because it keeps on distorting and ruining the background audio, but when used my actual camera and other apps, the audio seems to be fine.",3,Its great but,3/11/2018 13:59,Instagram,Philippines,Apple App Store,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
6639,2637,I already uninstalled and reinstalled the app but I think it's a built in issue.,3,Its great but,3/11/2018 13:59,Instagram,Philippines,Apple App Store,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6640,2637,"Another thing is whenever I try to upload a boomerang, picture, or video as well the it seems to be blurry.",3,Its great but,3/11/2018 13:59,Instagram,Philippines,Apple App Store,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6641,2637,Please help me bc I've already tried to do everything but not one of them seems to be working bc the issue is from the app itself.,3,Its great but,3/11/2018 13:59,Instagram,Philippines,Apple App Store,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6642,2637,Thank you.,3,Its great but,3/11/2018 13:59,Instagram,Philippines,Apple App Store,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6643,2638,So I’ve been using Instagram for quite some time now and it’s just yesterday night that I got this notification that says that my account was compromised and it says that I hired someone to get more likes and followers but I didn’t even post a thing on my account because I just use it for Instagram filters and it also says that I need to change my password.,1,There’s this bug that says your acc was compromised,25/8/2021 12:32,Instagram,Philippines,Apple App Store,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
